Loan_ID,Month_Number,Due_Date,EMI_Due,EMI_Paid,Payment_Date,Days_Late
LN000107,6,2024-02-26,7276.64,7276.64,02/26/2024,0
LN004103,22,20 May 2024,5834.69,5834.69,2024-06-23,34
LN003844,5,2022-12-27,6289.81,6289.81,unknown,0
LN003610,3,29-11-2023,5151.01,5151.01,29/11/2023,0
LN000112,3,05/23/2022,1309.93,1309.93,23 May 2022,0
LN000311,15,2022-09-28,2834.14,2834.14,2022-09-28,0
LN001304,23,10/04/2024,4297.44,4297.44,04/10/2024,0
LN000480,9,01/15/2022,12529.05,12529.05,01/15/2022,0
LN004657,22,27/05/2024,10822.54,10822.54,27/05/2024,0
LN002783,1,2021-12-19,6765.53,6765.53,19-12-2021,0
LN004542,11,04/01/2024,3707.51,3707.51,04/01/2024,0
LN002965,5,24/06/2024,7591.21,7591.21,24-06-2024,0
LN004897,9,28/09/2022,8593.35,8593.35,28-09-2022,0
LN000541,18,04/07/2024,6296.95,6296.95,07 Apr 2024,0
LN001502,17,26-07-2023,8718.48,8718.48,2023-07-30,4
LN000591,21,13 Jan 2024,6579.25,6579.25,01/13/2024,0
LN002786,4,04-12-2021,4933.46,4933.46,12/04/2021,0
LN004120,30,03/07/2024,2658.67,2658.67,2024-04-28,52
LN003527,10,23/05/2024,4927.79,4927.79,23-05-2024,0
LN001549,3,24/03/2023,4068.54,4068.54,24/03/2023,0
LN002840,19,04/24/2024,10957.57,10957.57,24/04/2024,0
LN002875,5,20 Aug 2023,11961.02,11961.02,20-08-2023,0
LN002211,4,04/21/2024,3590.47,3590.47,2024-04-21,0
LN003086,6,01/12/2022,18148.18,18148.18,12-01-2022,0
LN000319,2,08/03/2023,7674.65,7674.65,09/01/2023,29
LN002966,7,2021-09-10,5461.74,5461.74,10-09-2021,0
LN002713,7,09/11/2021,1308.77,1308.77,12/10/2021,31
LN001909,4,08/05/2024,3363.26,3363.26,08-05-2024,0
LN001234,14,07/07/2023,2176.92,unknown,07/07/2023,0
LN001213,15,08-02-2024,6150.88,6150.88,02/08/2024,0
LN001987,6,01/25/2023,4250.56,4250.56,25-01-2023,0
LN003025,14,01/19/2023,5818.97,5818.97,19/01/2023,0
LN003676,28,15-11-2023,7405.46,7405.46,15/11/2023,0
LN001893,17,21-07-2024,2538.52,2538.52,07/21/2024,0
LN002206,33,06/26/2024,6370.72,6370.72,26-06-2024,0
LN002574,11,09/28/2022,10912.1,10912.1,28 Sep 2022,0
LN001944,2,01/09/2024,2140.21,2140.21,01/09/2024,0
LN001600,14,01-08-2023,"₹3,592.83",3592.83,unknown,0
LN001586,34,12/23/2023,2661.71,2661.71,23 Dec 2023,0
LN000803,7,31-08-2022,2601.73,2601.73,08/31/2022,0
LN002349,1,09/03/2021,4105.88,4105.88,2021-03-09,0
LN002686,6,2024-05-23,3696.13,3696.13,23 May 2024,0
LN001448,12,20 Jun 2022,4244.28,4244.28,2022-06-20,0
LN004571,20,2022-11-18,3771.01,3771.01,unknown,21
LN004755,16,04/25/2023,3469.95,3469.95,25/04/2023,0
LN003481,14,03-01-2024,3584.01,2710.59,unknown,72
LN004813,16,2024-03-25,"₹1,330.48",1330.48,25-03-2024,0
LN000664,17,30-08-2022,3727.95,3727.95,unknown,0
LN002426,26,19 Mar 2024,2521.68,2521.68,unknown,0
LN002294,26,11 May 2023,3580.94,3580.94,2023-05-11,0
LN002411,7,2021-08-07,3218.4,3218.4,unknown,0
LN000399,34,11/19/2023,6163.97,6163.97,19/11/2023,0
LN003195,1,2022-11-04,6192.94,6192.94,11/04/2022,0
LN003860,7,2024-07-03,3663.35,unknown,03/07/2024,0
LN000287,1,16 Apr 2021,4007.26,4007.26,04/16/2021,0
LN002616,4,08/17/2021,6960.37,6960.37,2021-08-17,0
LN004062,15,11/02/2023,1740.85,1740.85,unknown,0
LN001449,27,02 Mar 2024,4650.39,4650.39,02-03-2024,0
LN002639,32,14 Nov 2023,"₹5,704.35",5704.35,2023-11-14,0
LN001763,16,2023-09-03,8256.65,8256.65,09/04/2023,1
LN001416,28,10 Jun 2023,2640.16,2640.16,10 Jun 2023,0
LN004551,3,02/06/2023,5769.95,5769.95,11/07/2023,39
LN002704,13,18-05-2022,4158.52,unknown,18/05/2022,0
LN000273,5,12/05/2023,5484.24,5484.24,05/12/2023,0
LN001703,9,2022-02-21,9675.67,9675.67,29/03/2022,36
LN001269,31,2023-11-22,5099.58,5099.58,unknown,0
LN001030,6,30-04-2023,5393.41,5393.41,30/04/2023,0
LN002920,14,04-07-2023,3878.11,3878.11,2023-07-04,0
LN003520,19,14/12/2023,8394.2,8394.2,12/14/2023,0
LN004485,21,23 Nov 2022,18595.93,18595.93,23-11-2022,0
LN001412,38,05/26/2024,4434.49,4434.49,26/05/2024,0
LN002963,35,08 Apr 2024,"₹1,768.12",1768.12,08 Apr 2024,0
LN002159,2,27 Sep 2022,6716.4,6716.4,2022-09-27,0
LN001169,8,03-05-2024,6360.69,6360.69,2024-05-03,0
LN001185,2,30/04/2022,3057.45,3057.45,30-04-2022,0
LN004307,3,2022-04-18,6061.06,6061.06,18-04-2022,0
LN000684,1,2024-01-10,5266.46,5266.46,01/10/2024,0
LN001472,18,2024-07-03,"₹7,911.1",7911.1,2024-07-03,0
LN001780,22,10/25/2023,3808.32,3808.32,10/25/2023,0
LN000405,2,07/16/2023,4695.72,4695.72,07/16/2023,0
LN003971,8,11/12/2022,2388.24,2388.24,2022-11-12,0
LN003619,2,08/09/2021,7931.33,7931.33,08 Sep 2021,0
LN000758,31,09 Oct 2023,3347.89,3347.89,09/10/2023,0
LN001537,8,16 Jul 2023,5222.58,5222.58,2023-07-16,0
LN002133,5,11/13/2022,6621.8,6621.8,unknown,0
LN003127,33,06/07/2024,3433.96,3433.96,06-07-2024,0
LN003978,23,12/15/2022,3243.39,3243.39,2022-12-15,0
LN003751,32,11/05/2024,1255.77,1255.77,11-05-2024,0
LN004464,11,2023-10-31,4533.04,4533.04,31-10-2023,0
LN003931,18,19/03/2023,"₹8,569.12",8569.12,19-03-2023,0
LN002649,6,03/12/2022,8067.64,8067.64,12 Mar 2022,0
LN004863,9,19/06/2023,8289.78,8289.78,19-06-2023,0
LN004924,5,2024-01-13,8124.95,8124.95,13-01-2024,0
LN002769,7,06/20/2023,7195.06,7195.06,06/20/2023,0
LN002712,9,31 Jan 2024,"₹3,596.65",3596.65,31/01/2024,0
LN001601,15,05/04/2024,9619.16,9619.16,04/18/2024,13
LN001283,21,13-03-2024,"₹4,518.17",4518.17,03/13/2024,0
LN001416,32,08-10-2023,2640.16,2640.16,2023-10-08,0
LN004651,13,11/14/2022,2993.76,2993.76,14 Nov 2022,0
LN002042,7,10-12-2021,7131.57,7131.57,10 Dec 2021,0
LN004518,18,2023-07-10,3387.59,3387.59,30 Jul 2023,20
LN002312,18,16 Dec 2022,4578.25,4578.25,2022-12-16,0
LN003853,20,14-05-2024,10348.79,10348.79,2024-05-14,0
LN002976,22,05-05-2024,3866.01,3866.01,25 Jun 2024,51
LN004190,10,2024-05-05,6949.6,6949.6,05-05-2024,0
LN003167,5,2021-08-02,2017.7,2017.7,08/02/2021,0
LN000518,37,26 May 2024,2350.84,2350.84,26/05/2024,0
LN003317,12,18-04-2022,7777.57,7777.57,18-04-2022,0
LN003034,17,26/08/2023,3468.35,3468.35,26 Aug 2023,0
LN004629,8,03-06-2023,4457.0,4457.0,07/06/2023,4
LN004177,23,16-10-2023,6384.48,6384.48,10/16/2023,0
LN001711,22,18/03/2024,2890.3,2890.3,18-03-2024,0
LN002080,20,2023-07-01,3379.5,3379.5,2023-07-01,0
LN003582,23,26/10/2023,6048.05,6048.05,29/10/2023,3
LN002783,13,2022-12-14,"₹6,765.53",6765.53,14 Dec 2022,0
LN000249,11,24 Jul 2024,2716.21,2716.21,2024-07-29,5
LN004818,16,12-09-2023,2485.05,2485.05,unknown,0
LN004258,1,30 Sep 2021,5490.45,5490.45,30-09-2021,0
LN003132,8,16-11-2021,7645.76,7645.76,16-11-2021,0
LN000628,12,22-03-2023,19164.38,19164.38,2023-03-22,0
LN001389,6,08 Sep 2021,2411.78,2411.78,08 Sep 2021,0
LN004461,2,13-07-2023,6297.85,6297.85,13-07-2023,0
LN002808,8,22/04/2023,"₹8,234.26",8234.26,04/22/2023,0
LN003079,14,06 Oct 2023,4439.87,4439.87,2023-10-06,0
LN000173,33,2024-07-06,2917.41,2917.41,06/07/2024,0
LN001650,16,2022-09-19,3379.79,3379.79,09/19/2022,0
LN003041,19,07/30/2022,"₹3,096.62",3096.62,09/27/2022,59
LN000309,34,2023-11-12,6917.71,6917.71,26 Nov 2023,14
LN003274,24,29-09-2023,2977.07,2977.07,29 Sep 2023,0
LN000574,16,09/08/2022,4157.7,4157.7,08 Sep 2022,0
LN004404,15,07-01-2023,5191.47,5191.47,07/01/2023,0
LN004180,10,04/14/2024,10047.92,10047.92,14-04-2024,0
LN002419,4,2022-09-13,10109.95,10109.95,13-09-2022,0
LN004102,22,03 Jun 2023,2413.8,2413.8,06/14/2023,11
LN000928,6,24-09-2022,1792.35,1792.35,2022-10-19,25
LN002995,8,18/10/2021,10386.03,10386.03,18 Oct 2021,0
LN001021,25,25-10-2023,2229.09,unknown,25/10/2023,0
LN004114,10,09/01/2022,"₹7,153.36",7153.36,01 Sep 2022,0
LN002054,11,12/09/2023,3062.26,3062.26,09-12-2023,0
LN003192,12,31/03/2023,8196.69,8196.69,2023-03-31,0
LN004141,19,15/11/2022,5669.47,5669.47,15 Nov 2022,0
LN000222,10,20/11/2022,8111.65,8111.65,20/11/2022,0
LN002885,35,05 Mar 2024,6437.21,6437.21,2024-03-05,0
LN000628,19,18-10-2023,19164.38,19164.38,10/18/2023,0
LN001618,1,09/12/2023,7279.1,7279.1,09 Dec 2023,0
LN000616,13,02/24/2023,10757.22,10757.22,03/09/2023,13
LN000064,2,2023-05-05,5737.61,5737.61,2023-05-05,0
LN001679,7,08/09/2023,9062.15,9062.15,08/09/2023,0
LN004794,17,11/10/2023,2332.44,2332.44,10-11-2023,0
LN002059,9,27-03-2022,"₹2,965.01",2965.01,07/04/2022,11
LN003654,18,2023-04-18,3547.28,3547.28,2023-04-18,0
LN003260,15,17/07/2023,1763.65,1763.65,2023-08-04,18
LN003293,7,26-05-2022,6704.99,6704.99,2022-05-26,0
LN001901,5,02/17/2024,6965.06,6965.06,02/17/2024,0
LN004467,14,04-04-2024,5045.91,5045.91,04-04-2024,0
LN003179,20,18-12-2022,1743.2,1743.2,18/12/2022,0
LN004494,25,2023-06-10,3203.97,3203.97,unknown,0
LN001695,3,20/04/2024,4132.64,4132.64,20/04/2024,0
LN002060,9,03-01-2022,856.79,856.79,03-01-2022,0
LN000859,17,17-05-2023,2327.76,2327.76,2023-05-17,0
LN002754,23,2024-01-25,2331.44,2331.44,25 Jan 2024,0
LN000986,12,13-06-2022,4286.31,4286.31,06/13/2022,0
LN004952,18,24-10-2023,4872.18,4872.18,10/24/2023,0
LN001063,19,2023-12-20,1105.54,1105.54,12/20/2023,0
LN001944,1,10 Dec 2023,2140.21,2140.21,2023-12-10,0
LN000741,37,08-03-2024,3258.34,3258.34,03/08/2024,0
LN000671,8,07 Jan 2023,3546.71,3546.71,2023-01-07,0
LN004675,9,12/12/2021,3921.28,3921.28,2021-12-12,0
LN001994,2,18 Sep 2022,12200.96,12200.96,01/10/2022,13
LN002550,6,12/10/2021,7638.92,7638.92,10/12/2021,0
LN001622,19,10 Jun 2023,4094.34,4094.34,10/06/2023,0
LN000258,19,06 May 2024,3410.47,3410.47,05/06/2024,0
LN003995,18,07/30/2022,12856.49,12856.49,30-07-2022,0
LN002092,14,14/01/2023,13352.16,13352.16,14-01-2023,0
LN003967,11,03/13/2024,7922.8,7922.8,05-04-2024,23
LN001924,5,28 Dec 2023,3837.3,3837.3,12/28/2023,0
LN001494,3,19 Jun 2024,2876.18,2876.18,19 Jun 2024,0
LN003968,1,23 Jun 2021,14341.17,unknown,23 Jun 2021,0
LN002437,4,23/11/2023,3606.1,3606.1,23 Nov 2023,0
LN001007,13,21/07/2022,7354.92,7354.92,2022-08-16,26
LN003552,11,23 Jul 2024,3667.59,3667.59,23-07-2024,-1
LN004068,8,11/01/2023,6126.81,6126.81,11/01/2023,0
LN002815,27,2024-01-12,3044.22,3044.22,01/12/2024,0
LN001754,10,22-03-2022,6379.1,6379.1,22-03-2022,0
LN002959,20,02/12/2024,6403.16,6403.16,unknown,0
LN000641,36,2024-05-23,5048.34,5048.34,unknown,0
LN000921,23,04-05-2023,3759.78,3759.78,08-05-2023,4
LN000565,5,01 Sep 2021,16178.76,16178.76,01/09/2021,-1
LN000755,2,06/05/2021,"₹8,105.31",8105.31,06-05-2021,0
LN000676,4,26 Apr 2023,1510.96,1510.96,26/04/2023,0
LN002843,9,2024-03-27,"₹3,905.02",3905.02,27-03-2024,0
LN004936,5,2024-07-05,5198.85,5198.85,05 Jul 2024,0
LN001395,1,02 Apr 2022,2563.67,2563.67,2022-05-06,34
LN003754,14,07/24/2022,12899.17,12899.17,24 Jul 2022,0
LN004307,22,09-11-2023,6061.06,6061.06,unknown,0
LN003517,31,16/03/2024,4554.52,4554.52,30/03/2024,14
LN002553,14,2023-03-18,6050.75,6050.75,03/18/2023,0
LN000992,19,05/16/2024,1840.28,1840.28,2024-05-16,0
LN000080,22,2024-03-09,1976.15,1976.15,09-03-2024,0
LN004642,18,09/12/2022,"₹6,220.79",6220.79,2022-12-09,0
LN004416,2,10/02/2021,2022.24,unknown,unknown,0
LN000930,16,2022-12-02,"₹4,419.5",4419.5,12/02/2022,0
LN001020,20,03/02/2024,3193.81,3193.81,03/02/2024,0
LN002681,6,17/03/2023,"₹6,263.98",6263.98,03/17/2023,0
LN000033,4,2021-10-07,7307.82,7307.82,11-11-2021,35
LN002609,16,20/04/2024,4767.29,4767.29,unknown,0
LN000164,2,30 Nov 2021,3836.35,3836.35,11/30/2021,0
LN004965,26,07/04/2024,3333.68,3333.68,04-07-2024,0
LN000407,10,10/08/2023,"₹3,574.64",3574.64,08 Oct 2023,0
LN004130,2,2022-07-26,3458.99,3458.99,07/26/2022,0
LN003688,2,17 Oct 2022,9090.6,9090.6,17/10/2022,0
LN003310,1,2024-07-17,4515.26,4515.26,30 Jul 2024,13
LN003705,19,09/30/2022,"₹5,820.72",5820.72,09/30/2022,0
LN004466,23,14-05-2024,4583.3,4583.3,24-07-2024,71
LN002907,2,28-04-2023,7270.08,7270.08,28 Apr 2023,0
LN001024,12,08/11/2022,4734.96,4734.96,11-08-2022,0
LN003257,13,12/18/2022,10503.2,10503.2,21/02/2023,65
LN001581,23,12 May 2023,6417.62,6417.62,12 May 2023,0
LN000664,6,04-10-2021,3727.95,3727.95,2021-10-04,0
LN004978,7,20/05/2024,3916.38,3916.38,20/05/2024,0
LN004952,20,2023-12-23,4872.18,unknown,23 Dec 2023,0
LN001058,9,03 Sep 2023,"₹2,060.69",2060.69,2023-09-03,0
LN001823,11,2022-06-26,"₹2,230.3",2230.3,06/26/2022,0
LN002077,15,12/26/2022,7178.59,7178.59,2022-12-26,0
LN000559,18,12-08-2023,2545.71,2545.71,24 Aug 2023,12
LN004304,21,2024-01-06,6651.5,6651.5,06/01/2024,0
LN003070,9,18/02/2024,1702.36,1702.36,18 Feb 2024,0
LN000543,4,08 Mar 2023,8805.0,8805.0,08 Mar 2023,0
LN001218,1,11 Jul 2024,5713.56,5713.56,11-07-2024,0
LN002959,22,04/12/2024,6403.16,6403.16,12 Apr 2024,0
LN003729,9,2024-02-10,3112.22,3112.22,2024-02-10,0
LN003757,29,10/23/2023,6265.23,6265.23,23-10-2023,0
LN003169,20,2023-10-26,2170.25,2170.25,10/26/2023,0
LN001425,22,2022-11-09,10367.04,10367.04,11/09/2022,0
LN000978,11,23-07-2023,3283.07,3283.07,23-07-2023,0
LN004383,24,04/02/2024,2318.4,2318.4,03/13/2024,38
LN000515,16,14-04-2023,4173.02,4173.02,2023-04-14,0
LN001852,15,2023-07-27,7130.71,7130.71,07/27/2023,0
LN003868,17,2022-07-11,1741.69,1741.69,16 Jul 2022,5
LN004879,12,01/05/2023,5183.44,5183.44,05/01/2023,0
LN003196,15,11/25/2022,2148.47,2148.47,11/25/2022,0
LN000579,14,02 May 2024,1694.63,1694.63,02/05/2024,0
LN002333,22,04/22/2023,6149.1,6149.1,22 Apr 2023,0
LN003720,5,05/03/2023,4130.52,4130.52,unknown,0
LN002301,3,11/11/2021,4812.03,4812.03,2021-11-11,0
LN001883,3,09/05/2023,1967.7,1967.7,16/09/2023,11
LN004109,22,15-06-2023,1482.61,unknown,15 Jun 2023,0
LN000677,6,27-07-2021,4225.38,4225.38,10 Aug 2021,14
LN003408,1,2022-05-28,7953.42,7953.42,28/05/2022,0
LN004390,14,15-04-2024,6641.98,6641.98,15 Apr 2024,0
LN004292,1,2022-08-17,"₹18,222.43",18222.43,2022-08-17,0
LN000599,3,26-03-2024,3608.17,3608.17,2024-03-26,0
LN002698,29,19-02-2024,8295.23,8295.23,02/19/2024,0
LN002511,13,12/02/2024,2942.55,2942.55,02/12/2024,0
LN003907,24,06/22/2024,6676.08,6676.08,22-06-2024,0
LN002361,10,15/05/2022,7922.1,7922.1,unknown,0
LN003692,26,2024-06-06,6200.31,6200.31,06 Jun 2024,0
LN004934,15,22-01-2024,6049.64,6049.64,15-02-2024,24
LN003695,2,02-01-2022,4095.36,4095.36,2022-01-02,0
LN002424,8,21/03/2022,5623.55,5623.55,2022-03-21,0
LN002285,12,12/12/2023,26542.99,26542.99,12/12/2023,0
LN003967,14,11-06-2024,7922.8,7922.8,06/11/2024,0
LN003938,2,30/08/2023,"₹6,749.36",6749.36,30/08/2023,0
LN002593,6,10 Dec 2022,2204.79,2204.79,10/12/2022,0
LN001619,1,11/16/2021,2067.69,2067.69,22/11/2021,6
LN000487,4,09/14/2022,1334.5,1334.5,14/09/2022,0
LN001605,2,22-10-2022,4795.14,4795.14,22-10-2022,0
LN001842,30,27 Dec 2023,3071.37,3071.37,2023-12-27,0
LN000059,16,2023-11-11,6157.76,6157.76,2023-11-11,0
LN004705,2,05 Dec 2021,4820.04,4820.04,25/12/2021,20
LN004529,14,2023-09-06,"₹8,746.47",8746.47,06-09-2023,0
LN003826,12,01/10/2022,1557.56,1557.56,01-10-2022,0
LN003791,1,2024-04-13,5233.4,5233.4,2024-04-13,0
LN002675,34,15-12-2023,3791.01,3791.01,15-12-2023,0
LN000101,6,11/12/2023,2442.28,1529.3,2023-11-19,7
LN004623,10,2022-08-22,2281.68,2281.68,unknown,0
LN003170,16,29/02/2024,2657.51,2657.51,03/06/2024,6
LN004905,4,24-04-2024,5859.41,5859.41,24/04/2024,0
LN003345,24,10 Jun 2023,3657.04,3657.04,06/10/2023,0
LN004655,15,03-01-2024,9040.36,9040.36,2024-01-03,0
LN003157,7,2024-05-11,4841.8,4841.8,2024-05-11,0
LN003773,5,05-05-2022,5019.26,5019.26,05/05/2022,0
LN001406,6,26-03-2023,2774.89,2774.89,2023-03-26,0
LN001018,27,03/29/2023,"₹7,850.77",7850.77,03/29/2023,0
LN003565,12,29/11/2022,3808.51,3808.51,29/11/2022,0
LN001182,24,08-05-2024,8563.69,8563.69,05/08/2024,0
LN001790,3,03-03-2024,2284.3,unknown,03 Mar 2024,0
LN003924,5,2022-01-06,"₹6,929.12",6929.12,06/01/2022,0
LN000336,1,04/11/2022,"₹10,190.79",10190.79,04-11-2022,0
LN003401,6,14 Nov 2023,1359.93,1359.93,14 Nov 2023,0
LN000577,2,09/01/2022,8495.25,8495.25,unknown,0
LN001760,7,08/20/2022,"₹6,474.78",6474.78,2022-08-20,0
LN000293,6,19 Jul 2023,"₹9,478.51",9478.51,unknown,0
LN001428,22,08/04/2023,"₹9,913.68",9913.68,08/04/2023,0
LN004731,12,15 Aug 2022,7434.43,7434.43,08/15/2022,0
LN002446,18,21-05-2024,2261.11,2261.11,06/24/2024,34
LN000378,23,02-05-2024,1835.67,1835.67,02 May 2024,0
LN002377,39,2024-06-25,5617.9,5617.9,25 Jun 2024,0
LN004965,13,06/10/2023,3333.68,3333.68,06/10/2023,0
LN000810,1,13-10-2023,5643.73,5643.73,2023-10-13,0
LN004951,7,27/12/2022,3492.43,3492.43,27 Dec 2022,0
LN004572,24,2023-10-27,3630.21,3630.21,2023-10-27,0
LN002631,3,10/08/2022,3306.03,3306.03,10-08-2022,0
LN000652,20,10/09/2022,"₹6,857.95",6857.95,09 Oct 2022,0
LN003495,1,06-02-2023,6912.38,6912.38,06-02-2023,0
LN004543,32,2023-12-27,6196.41,6196.41,unknown,8
LN002761,8,20-03-2022,12499.74,12499.74,03/20/2022,0
LN004446,11,2024-06-09,7648.16,7648.16,09-06-2024,0
LN001161,29,14/07/2023,3944.02,unknown,14/07/2023,0
LN002248,8,03/09/2021,5520.47,5520.47,2021-09-03,0
LN004111,5,18/08/2022,11643.89,11643.89,08/18/2022,0
LN001643,3,12 Oct 2022,1966.57,1966.57,10/12/2022,0
LN000511,13,06/24/2022,8237.61,8237.61,24 Jun 2022,0
LN000504,4,11/24/2021,10376.49,10376.49,11/24/2021,0
LN002967,15,09/10/2022,4535.3,4535.3,2022-09-10,0
LN004020,21,07/18/2024,2487.28,2487.28,unknown,0
LN002593,24,02 Jun 2024,2204.79,2204.79,02/06/2024,0
LN004222,21,04/24/2023,11024.1,11024.1,04/24/2023,0
LN002243,22,27 Dec 2023,5520.17,5520.17,27-12-2023,0
LN000248,21,2023-06-19,1317.16,1317.16,19 Jun 2023,-1
LN003090,34,2024-06-24,5078.37,5078.37,24 Jun 2024,0
LN004222,6,01/29/2022,11024.1,11024.1,2022-01-29,0
LN002374,2,18-12-2023,8480.99,8480.99,18-12-2023,0
LN000683,13,28-01-2024,"₹1,681.91",1681.91,2024-01-28,0
LN000354,6,04/01/2024,1818.24,1818.24,2024-01-04,0
LN005000,6,2021-10-04,11356.68,11356.68,10/04/2021,0
LN001702,24,23-12-2022,5856.6,5856.6,20-01-2023,28
LN003135,4,03-04-2024,6219.53,6219.53,2024-04-03,0
LN004310,8,24 Nov 2021,10253.93,10253.93,24-11-2021,0
LN000252,11,13 Mar 2024,5711.63,5711.63,13 Mar 2024,0
LN003018,16,29/10/2023,"₹3,431.3",3431.3,2023-10-29,0
LN004616,16,11/24/2023,2197.03,2197.03,14/12/2023,20
LN001482,15,05-06-2024,2737.65,2737.65,05-06-2024,0
LN000174,16,30/05/2024,"₹2,559.18",2559.18,30/05/2024,0
LN001681,20,06/10/2023,11306.33,8532.05,06/22/2023,12
LN002802,17,30-04-2023,2126.23,2126.23,30 Apr 2023,0
LN002408,13,18-02-2024,3794.25,3794.25,18/02/2024,0
LN003962,22,08-04-2023,4718.72,4718.72,04/08/2023,0
LN002806,20,12-11-2023,3884.64,3884.64,12 Nov 2023,0
LN004041,5,10/18/2023,8327.83,8327.83,10/18/2023,0
LN003041,8,2021-09-03,3096.62,3096.62,03 Sep 2021,0
LN002666,9,29 Sep 2022,10446.53,10446.53,09/29/2022,0
LN001050,2,2021-11-15,3069.14,3069.14,15/11/2021,0
LN001555,32,2024-04-02,"₹3,015.86",3015.86,19-04-2024,17
LN004710,4,20-11-2022,3482.15,3482.15,20 Nov 2022,0
LN000986,10,04/14/2022,"₹4,286.31",4286.31,14/04/2022,0
LN003943,7,18 Jun 2022,7062.74,7062.74,2022-07-19,31
LN004623,31,05/13/2024,"₹2,281.68",2281.68,13/05/2024,0
LN003234,8,28-08-2022,5334.28,5334.28,28 Aug 2022,0
LN001951,22,25-03-2024,5663.9,5663.9,25/03/2024,0
LN002326,13,12-02-2024,4393.78,4393.78,12-02-2024,0
LN004861,35,12 Feb 2024,3278.44,3278.44,unknown,0
LN000754,19,29-11-2023,3879.96,3879.96,2023-11-29,0
LN001803,17,17 Jan 2024,3942.19,3942.19,17-01-2024,0
LN003834,28,2023-11-15,3789.36,3789.36,15/11/2023,0
LN004369,4,2024-03-25,2751.9,2751.9,2024-03-25,0
LN000776,6,20/08/2023,6654.23,6654.23,20/08/2023,0
LN001216,11,29-11-2022,6800.74,6800.74,29/11/2022,0
LN002149,20,27-08-2022,9757.77,9757.77,2022-09-13,17
LN001378,6,11/28/2022,"₹8,938.56",8938.56,28-11-2022,0
LN004415,14,2023-12-27,3476.98,3476.98,27-12-2023,0
LN002009,8,29/01/2023,2497.38,2497.38,2023-02-14,16
LN003304,19,05/16/2023,6153.91,6153.91,06/02/2023,17
LN002440,5,26 Mar 2023,3520.38,3520.38,26-03-2023,0
LN001423,18,08/06/2024,5499.21,5499.21,08-07-2024,30
LN003522,16,11 Feb 2024,7998.68,7998.68,02/11/2024,0
LN000762,10,05/08/2022,6961.82,6961.82,2022-05-08,0
LN001710,5,11/18/2022,11578.34,11578.34,18 Nov 2022,0
LN000396,1,16 Jun 2023,6758.58,6758.58,16-06-2023,0
LN004170,5,17-09-2021,4721.06,4721.06,17 Sep 2021,0
LN000458,22,13/04/2023,2234.92,2234.92,2023-04-13,0
LN003939,13,20-07-2023,4375.49,4375.49,20-07-2023,0
LN001352,33,10/23/2023,10812.55,10812.55,15-11-2023,23
LN001803,16,18-12-2023,3942.19,3942.19,18/12/2023,0
LN004191,19,21 Jun 2023,6777.14,6777.14,02-07-2023,11
LN001430,27,01/02/2024,6454.95,6454.95,02-01-2024,0
LN004848,1,2021-07-25,1797.86,1797.86,25 Jul 2021,0
LN004093,4,21-05-2022,2877.64,2877.64,21/05/2022,0
LN001287,5,18-07-2024,2018.17,2018.17,2024-07-19,1
LN003346,29,01/07/2024,"₹2,736.51",2736.51,01/07/2024,0
LN002419,11,11-04-2023,10109.95,10109.95,04/15/2023,4
LN002953,4,12/06/2024,2021.73,2021.73,06/21/2024,9
LN001075,28,2023-09-04,3741.89,3741.89,04-09-2023,0
LN001069,26,08-03-2024,1632.66,1632.66,08-03-2024,0
LN001368,12,2024-03-27,1173.5,1173.5,24-04-2024,28
LN003769,12,24-11-2023,4705.09,4705.09,24-11-2023,0
LN001414,23,22-05-2023,7156.03,7156.03,06/26/2023,35
LN000667,13,2024-03-29,5225.65,5225.65,unknown,0
LN002259,12,06/17/2023,"₹6,874.65",6874.65,06/17/2023,0
LN000853,5,13/02/2023,5033.86,5033.86,13-02-2023,0
LN002675,27,19-05-2023,3791.01,3791.01,03-07-2023,45
LN002911,8,2024-03-16,5998.34,5998.34,16/03/2024,0
LN003005,14,02/04/2023,4468.48,4468.48,04 Feb 2023,0
LN001745,18,29 Nov 2022,3421.41,3421.41,29-11-2022,0
LN003103,14,01 Jan 2024,11837.88,11837.88,2024-01-01,0
LN001180,17,2022-07-09,6677.44,6677.44,2022-08-04,26
LN000689,6,29/03/2023,17346.17,17346.17,2023-04-02,4
LN001164,12,2024-04-08,7718.91,7718.91,08/04/2024,0
LN003925,8,15/08/2023,1989.27,1989.27,unknown,0
LN003767,21,01/16/2023,2838.07,2838.07,23/01/2023,7
LN004556,11,03-10-2023,9227.0,9227.0,05 Oct 2023,2
LN000640,1,11/04/2022,3470.92,3470.92,04-11-2022,0
LN000441,11,17/09/2023,2939.65,2939.65,17 Sep 2023,0
LN003322,9,08/04/2022,11670.18,11670.18,04-08-2022,0
LN003190,6,23-03-2022,"₹6,065.66",5650.49,27 Apr 2022,35
LN004414,4,04 Mar 2022,2000.84,2000.84,03/04/2022,0
LN004467,17,03 Jul 2024,5045.91,5045.91,unknown,0
LN001216,18,06/27/2023,6800.74,6800.74,27 Jun 2023,0
LN001479,24,27-01-2023,8333.48,8333.48,27-01-2023,0
LN002864,19,03/31/2024,5121.23,5121.23,31/03/2024,0
LN001195,12,2024-02-29,2742.34,2742.34,29 Feb 2024,0
LN002462,7,2022-06-01,5151.91,5151.91,06/01/2022,0
