loan_id,month_number,due_date,emi_due,emi_paid,payment_date,days_late
LN004692,27,2024-03-24,2867.04,2867.04,2024-03-24,0
LN003094,7,2021-11-05,7486.8,7486.8,2021-11-24,19
LN002602,15,2023-07-03,2410.97,2410.97,2023-07-03,0
LN001388,17,2024-01-10,3702.59,3702.59,2024-01-10,0
LN003934,22,2023-11-18,3969.87,3969.87,2023-12-25,37
LN002959,25,2024-07-11,6403.16,6403.16,2024-07-11,0
LN003919,17,2022-11-29,10070.03,10070.03,2022-11-29,0
LN002517,9,2022-06-05,22573.83,22573.83,2022-06-05,0
LN004609,32,2024-03-28,5221.88,5221.88,2024-03-28,0
LN004522,11,2022-01-27,7489.25,7489.25,2022-01-27,0
LN002201,9,2023-03-16,2111.47,2111.47,2023-03-16,0
LN000402,16,2022-09-18,3282.25,3282.25,2022-09-18,0
LN000089,2,2024-01-04,9846.16,9846.16,2024-01-04,0
LN001806,12,2022-07-07,2437.27,2437.27,2022-09-10,65
LN002087,22,2022-10-30,4038.07,4038.07,2022-10-30,0
LN001271,12,2023-12-10,4113.36,4113.36,2023-12-10,0
LN001298,20,2022-10-20,4048.4,4048.4,2022-10-20,0
LN000361,20,2023-02-19,3765.64,3765.64,2023-02-19,0
LN001767,10,2023-03-08,6485.76,6485.76,2023-03-08,0
LN002242,4,2023-01-11,7108.41,7108.41,2023-01-11,0
LN000033,19,2022-12-31,7307.82,7307.82,2022-12-31,0
LN002347,29,2023-11-11,3406.02,3406.02,2023-11-11,0
LN000011,29,2024-07-15,4788.51,4788.51,2024-07-15,0
LN002868,4,2024-06-13,6274.39,6274.39,2024-06-14,1
LN002101,15,2022-05-13,3249.06,3249.06,2022-05-13,0
LN004117,15,2023-06-14,3879.58,3879.58,2023-06-14,0
LN003748,22,2024-05-05,8628.61,8628.61,2024-05-05,0
LN001378,13,2023-06-26,8938.56,8938.56,2023-06-26,0
LN000247,1,2023-02-27,6386.72,6386.72,2023-02-27,0
LN000410,12,2023-09-06,38396.8,38396.8,2023-09-06,0
LN003812,3,2022-09-06,2508.55,2508.55,2022-09-06,0
LN004206,9,2022-11-23,8017.5,8017.5,2022-11-23,0
LN003863,22,2024-01-03,4525.29,4525.29,2024-01-03,0
LN003969,4,2021-07-26,3975.6,3975.6,2021-07-26,0
LN000954,18,2023-03-01,3489.97,3489.97,2023-03-01,0
LN003734,1,2024-07-29,4789.76,4789.76,2024-07-29,0
LN002398,19,2024-04-06,1715.87,1715.87,2024-06-04,59
LN001779,8,2023-01-31,2364.2,2364.2,2023-01-31,0
LN002675,33,2023-11-15,3791.01,3791.01,2023-11-15,0
LN000984,14,2022-10-26,3075.5,3075.5,2022-10-26,0
LN001220,22,2023-08-02,3637.59,3637.59,2023-08-02,0
LN001395,19,2023-09-24,2563.67,2563.67,2023-10-13,19
LN001766,18,2022-09-25,7459.07,7459.07,2022-09-25,0
LN001787,22,2023-05-03,2791.58,2791.58,2023-05-18,15
LN001441,14,2022-04-16,10090.57,10090.57,2022-04-25,9
LN000861,4,2023-10-13,8225.62,8225.62,2023-10-13,0
LN001256,7,2021-09-17,9174.63,9174.63,2021-09-17,0
LN002946,25,2023-07-10,4808.95,4808.95,2023-07-10,0
LN000312,2,2023-08-14,3971.91,3971.91,2023-08-14,0
LN004387,10,2022-07-09,4064.44,4064.44,2022-07-09,0
LN002963,9,2022-02-18,1768.12,1768.12,2022-02-18,0
LN004765,10,2022-04-15,9693.66,9693.66,2022-04-15,0
LN001194,9,2022-04-17,2331.07,2331.07,2022-04-20,3
LN003950,3,2022-03-29,2504.94,2504.94,2022-03-29,0
LN002847,22,2023-01-28,1377.62,1377.62,2023-01-28,0
LN004171,23,2023-07-16,2062.81,2062.81,2023-07-16,0
LN002870,15,2022-09-22,3193.11,3193.11,2022-09-22,0
LN004529,6,2023-01-09,8746.47,8746.47,2023-01-09,0
LN002400,17,2023-03-05,4455.89,4455.89,2023-03-05,0
LN001616,5,2023-07-08,4003.16,4003.16,2023-08-07,30
LN004545,14,2023-07-07,8628.07,8628.07,2023-07-07,0
LN001653,33,2024-04-10,12918.26,12918.26,2024-04-10,0
LN004802,22,2023-12-27,2547.25,2547.25,2023-12-27,0
LN003386,18,2024-02-22,2586.86,2586.86,2024-02-22,0
LN003933,1,2023-01-07,4045.26,4045.26,2023-07-01,175
LN004413,21,2023-11-15,3777.68,3777.68,2023-11-15,0
LN001075,35,2024-04-01,3741.89,3741.89,2024-04-01,0
LN000914,9,2023-04-20,4973.01,4973.01,2023-04-20,0
LN003902,5,2023-07-10,5646.99,5646.99,2023-07-10,0
LN003348,12,2024-01-16,2664.94,2664.94,2024-01-16,0
LN000322,2,2021-05-25,2429.44,2429.44,2021-11-06,165
LN001541,10,2022-11-10,13883.84,13883.84,2022-11-13,3
LN001780,25,2024-01-23,3808.32,3808.32,2024-01-23,0
LN003209,8,2023-02-23,6234.43,6234.43,2023-02-23,0
LN001356,13,2023-03-12,2425.89,2425.89,2023-03-12,0
LN004726,16,2024-04-25,4089.48,4089.48,2024-04-25,0
LN001068,6,2021-08-11,2883.26,2883.26,2021-08-11,0
LN001757,34,2024-01-22,6341.08,6341.08,2024-01-22,0
LN001498,4,2022-11-19,1654.14,1654.14,2022-11-19,0
LN000034,3,2022-06-23,1748.37,1748.37,2022-06-23,0
LN004418,6,2022-04-23,2391.61,2391.61,2022-04-23,0
LN002390,2,2021-11-24,17479.43,17479.43,2021-11-24,0
LN003279,16,2024-03-27,2209.91,2209.91,2024-03-27,0
LN004574,3,2023-10-21,3600.75,3600.75,2023-10-21,0
LN001031,8,2022-09-27,2838.41,2838.41,2022-09-27,0
LN004174,14,2023-05-20,1710.72,1710.72,2023-05-20,0
LN003325,30,2023-08-30,5091.98,5091.98,2023-08-30,0
LN001157,2,2023-12-18,4899.08,4899.08,2023-12-18,0
LN000389,17,2023-05-04,7614.83,7614.83,2023-05-04,0
LN003976,17,2022-07-18,3015.49,3015.49,2022-07-18,0
LN001275,19,2024-02-07,1368.38,1368.38,2024-11-02,269
LN000926,36,2024-02-07,8247.7,8247.7,2024-03-04,26
LN001803,9,2023-05-22,3942.19,3942.19,2023-05-22,0
LN000665,11,2023-02-19,13271.54,13271.54,2023-02-19,0
LN001738,32,2024-07-14,2508.98,2508.98,2024-07-14,0
LN004833,18,2022-09-18,5685.46,3741.16,2022-09-23,5
LN001608,2,2022-04-21,2622.85,2622.85,2022-04-21,0
LN004007,23,2022-12-06,6172.13,6172.13,2022-12-06,0
LN003727,2,2023-06-18,8728.32,8728.32,2023-06-18,0
LN002752,1,2022-06-24,1758.58,1758.58,2022-07-05,11
LN001137,2,2021-06-29,2800.32,2800.32,2021-06-29,0
LN004288,14,2024-04-23,7426.17,7426.17,2024-04-23,0
LN003047,6,2024-03-29,6341.67,6341.67,2024-03-29,0
LN003722,9,2024-01-25,3463.97,3463.97,2024-01-25,0
LN002268,19,2023-05-31,1874.47,1874.47,2023-05-31,0
LN001059,14,2022-04-17,3615.85,3615.85,2022-04-17,0
LN000335,13,2022-12-17,6251.12,6251.12,2023-10-01,288
LN001937,11,2024-02-06,4599.29,4599.29,2024-06-02,117
LN002850,8,2022-01-17,3301.96,1601.28,2022-01-19,2
LN001095,3,2022-09-12,3028.12,3028.12,2022-09-12,0
LN002310,9,2022-06-17,3535.77,3535.77,2022-06-17,0
LN000467,26,2023-09-11,1842.38,1842.38,2023-09-11,0
LN003129,15,2022-09-22,3135.03,3135.03,2022-09-22,0
LN001470,6,2022-02-18,6783.16,6783.16,2022-02-18,0
LN004668,3,2021-11-14,12091.28,12091.28,2021-11-14,0
LN000100,23,2023-03-22,10803.27,10803.27,2023-03-22,0
LN003423,24,2023-09-18,4113.44,4113.44,2023-09-18,0
LN002896,13,2023-09-19,5339.14,5339.14,2023-09-19,0
LN003453,10,2024-01-04,7076.13,7076.13,2024-01-04,0
LN004820,17,2024-07-18,12689.79,12689.79,2024-07-18,0
LN001210,1,2022-11-06,1147.27,1147.27,2022-11-06,0
LN002861,11,2023-04-16,6946.36,6946.36,2023-04-16,0
LN003072,21,2022-10-11,1864.6,1864.6,2022-10-11,0
LN000576,18,2023-03-28,4007.96,4007.96,2023-04-09,12
LN004713,5,2022-01-01,4253.57,4253.57,2022-01-01,0
LN003026,23,2024-07-11,7251.09,7251.09,2024-07-11,0
LN000828,20,2024-04-05,4515.01,4515.01,2024-04-05,0
LN002072,25,2023-03-08,3468.06,3468.06,2023-08-03,148
LN003812,9,2023-03-05,2508.55,2508.55,2023-03-05,0
LN004937,19,2024-02-14,2096.29,2096.29,2024-02-14,0
LN003990,8,2024-06-21,6518.13,6518.13,2024-06-21,0
LN003767,17,2022-09-18,2838.07,2838.07,2022-09-18,0
LN000881,3,2023-02-24,9174.12,9174.12,2023-02-24,0
LN000460,28,2023-08-16,4857.4,4857.4,2023-10-04,49
LN004162,11,2023-01-22,10298.61,10298.61,2023-01-22,0
LN000778,9,2022-07-10,13800.71,13800.71,2022-10-07,89
LN002678,3,2024-07-17,6804.23,6804.23,2024-07-17,0
LN002639,9,2021-12-24,5704.35,3361.45,2021-12-28,4
LN004567,2,2023-10-14,8963.64,8963.64,2023-10-14,0
LN002121,1,2021-05-18,4181.23,4181.23,2021-05-18,0
LN000082,13,2023-04-03,9847.54,9847.54,2023-04-03,0
LN000940,17,2023-12-23,8730.31,8730.31,2023-12-23,0
LN000205,8,2021-09-20,11717.8,11717.8,2021-09-20,0
LN002687,22,2024-03-16,11178.15,11178.15,2024-03-16,0
LN000328,22,2023-05-08,3841.59,3841.59,2023-05-08,0
LN000153,11,2022-01-27,2539.87,2539.87,2022-01-27,0
LN000425,7,2023-01-21,4287.91,4287.91,2023-01-21,0
LN000514,10,2023-07-12,1765.64,1765.64,2023-07-12,0
LN002595,5,2023-02-13,7641.94,7641.94,2023-02-13,0
LN002674,4,2022-01-26,5426.38,5426.38,2022-01-26,0
LN003365,17,2023-11-20,2040.32,2040.32,2023-11-20,0
LN001180,4,2021-06-14,6677.44,6677.44,2021-06-14,0
LN004494,5,2021-10-18,3203.97,3203.97,2021-10-18,0
LN004896,24,2023-03-13,4177.83,4177.83,2023-03-13,0
LN003609,30,2023-11-23,4497.39,4497.39,2023-11-30,7
LN003703,4,2022-10-12,19789.15,19789.15,2022-10-12,0
LN002845,22,2023-01-09,20698.63,20698.63,2023-01-09,0
LN004162,17,2023-07-21,10298.61,10298.61,2023-07-21,0
LN000172,17,2022-06-17,3478.09,3478.09,2022-06-17,0
LN003877,7,2022-10-30,4638.52,4638.52,2022-10-30,0
LN000055,12,2022-04-08,5034.03,5034.03,2022-04-08,0
LN002871,14,2022-08-10,6991.55,6991.55,2022-08-10,0
LN004833,13,2022-04-21,5685.46,5685.46,2022-04-21,0
LN000171,4,2021-05-13,1964.02,1964.02,2021-05-13,0
LN001132,28,2023-11-24,2845.81,2845.81,2023-11-24,0
LN002201,19,2024-01-10,2111.47,2111.47,2024-01-10,0
LN003868,10,2021-12-13,1741.69,1741.69,2021-12-13,0
LN003027,2,2022-04-26,4217.84,3878.36,2022-04-27,1
LN000760,5,2022-08-26,4474.2,4474.2,2022-08-26,0
LN002418,20,2023-02-21,2346.03,2346.03,2023-02-21,0
LN003206,20,2022-11-15,2291.73,2291.73,2022-11-15,0
LN004658,4,2022-09-20,3758.75,3758.75,2022-09-20,0
LN003031,32,2024-06-13,3096.65,3096.65,2024-06-13,0
LN004080,9,2023-10-13,5039.25,5039.25,2023-10-13,0
LN001622,22,2023-09-08,4094.34,4094.34,2023-09-08,0
LN002487,12,2023-04-15,8184.78,8184.78,2023-04-15,0
LN001913,18,2023-11-17,2104.1,2104.1,2023-11-17,0
LN002839,18,2023-01-23,13871.57,13871.57,2023-01-23,0
LN001043,20,2022-11-15,1114.85,1114.85,2022-11-15,0
LN004705,31,2024-04-23,4820.04,4820.04,2024-04-23,0
LN002170,15,2023-02-10,5922.05,5922.05,2023-03-05,23
LN000878,9,2023-08-21,6111,6111,2023-08-21,0
LN000944,2,2021-07-31,2889.37,2889.37,2021-07-31,0
LN004593,14,2024-03-10,5701.93,5701.93,2024-03-10,0
LN000312,11,2024-05-10,3971.91,3971.91,2024-05-10,0
LN004334,27,2023-11-12,2639.27,2639.27,2023-11-12,0
LN001386,11,2023-10-10,2060.64,2060.64,2023-10-10,0
LN001668,39,2024-05-02,4824.31,4824.31,2024-05-02,0
LN004084,18,2023-01-05,14646.3,14646.3,2023-05-01,116
LN000608,21,2024-04-11,7134.49,7134.49,2024-04-11,0
LN001761,35,2024-09-07,1408.26,1408.26,2024-09-07,0
LN002546,21,2024-07-08,7082.17,7082.17,2024-07-08,0
LN001963,4,2024-07-13,4303.52,4303.52,2024-07-13,0
LN000585,7,2024-05-15,2416.02,2416.02,2024-06-24,40
LN002413,29,2023-11-09,3653.81,3653.81,2023-11-09,0
LN003350,12,2024-06-23,5361.01,5361.01,2024-06-23,0
LN004686,4,2023-04-18,6626.79,6626.79,2023-04-18,0
LN003826,20,2023-05-29,1557.56,1557.56,2023-05-29,0
LN004334,20,2023-04-16,2639.27,2639.27,2023-04-16,0
LN002068,25,2023-11-06,11392.53,11392.53,2023-11-06,0
LN000535,9,2022-11-14,4221.48,4221.48,2023-02-14,92
LN000620,20,2023-02-24,6172.81,6172.81,2023-02-24,0
LN001011,41,2024-05-31,2658.73,2658.73,2024-05-31,0
LN003488,14,2023-01-03,5070.29,5070.29,2023-01-03,0
LN000081,16,2024-07-15,6915.45,6915.45,2024-07-15,0
LN001993,7,2021-09-02,4476.54,4476.54,2021-09-02,0
LN003255,26,2023-02-25,2503.87,2503.87,2023-02-25,0
LN003864,27,2024-06-16,8686.15,8686.15,2024-06-16,0
LN000069,28,2023-08-21,4174.95,4174.95,2023-09-07,17
LN002838,18,2023-08-04,2429.56,1265.05,2023-08-13,9
LN004806,3,2022-12-05,6841.24,6841.24,2022-12-05,0
LN001953,1,2023-06-09,4531.31,4531.31,2023-06-09,0
LN002594,7,2023-04-17,6087.16,6087.16,2023-04-17,0
LN002931,17,2023-11-15,6672.22,6672.22,2023-11-15,0
LN000517,9,2024-07-26,7827.5,7827.5,2024-07-26,0
LN004056,6,2023-11-29,6614.55,6614.55,2023-11-29,0
LN001992,4,2023-04-03,7965.14,7965.14,2023-04-03,0
LN000454,15,2023-06-05,6413.67,6413.67,2023-06-05,0
LN003431,27,2024-05-31,9714.56,9714.56,2024-05-31,0
LN001586,39,2024-05-21,2661.71,2661.71,2024-05-21,0
LN000597,5,2024-07-28,4315.52,4315.52,2024-07-28,0
LN000692,5,2021-08-09,7377.68,7377.68,2021-08-09,0
LN002309,5,2024-02-26,4922.03,4922.03,2024-02-26,0
LN002003,17,2023-10-26,3447.34,3447.34,2023-10-26,0
LN003489,3,2023-02-21,2606.56,2606.56,2023-02-21,0
LN001187,10,2023-12-15,3666.46,3666.46,2023-12-15,0
LN002545,6,2023-10-28,15298.63,15298.63,2023-10-28,0
LN003920,15,2022-07-24,21483.14,21483.14,2022-07-24,0
LN004449,12,2023-07-31,2014.34,2014.34,2023-07-31,0
LN001237,4,2023-02-08,4405.63,4405.63,2023-02-12,4
LN003551,17,2023-07-18,5264.13,5264.13,2023-07-18,0
LN001075,25,2023-06-06,3741.89,3741.89,2023-06-06,0
LN003417,2,2022-01-09,4102.66,4102.66,2022-09-01,235
LN003502,15,2023-05-25,6443.73,6443.73,2023-05-25,0
LN001593,8,2024-06-22,3629.79,3629.79,2024-06-22,0
LN000640,2,2022-12-04,3470.92,3470.92,2022-12-04,0
LN003062,23,2024-03-08,3881.92,3881.92,2024-03-08,0
LN001598,2,2021-12-23,5572.66,5572.66,2021-12-23,0
LN004857,2,2022-02-09,1968.67,1968.67,2022-02-09,0
LN001355,1,2023-02-16,5738.62,5738.62,2023-02-16,0
LN001574,26,2024-01-27,3121.25,3121.25,2024-01-27,0
LN003489,6,2023-05-22,2606.56,2606.56,2023-05-22,0
LN003523,37,2024-03-04,4833.1,4833.1,2024-04-03,30
LN000913,4,2023-07-22,2404.64,2404.64,2023-07-29,7
LN001095,15,2023-12-04,3028.12,3028.12,2023-12-04,0
LN003431,21,2023-12-03,9714.56,9714.56,2023-12-15,12
LN000263,19,2022-12-22,9703.64,9703.64,2022-12-22,0
LN003294,12,2024-02-08,3327.44,3327.44,2024-02-08,0
LN003198,26,2024-03-11,5083.54,5083.54,2024-03-11,0
LN002666,5,2022-06-01,10446.53,10446.53,2022-06-29,28
LN000100,2,2021-06-30,10803.27,10803.27,2021-06-30,0
LN000072,8,2024-07-22,7721.93,7721.93,2024-07-22,0
LN000563,16,2022-09-03,3893.01,3893.01,2022-09-12,9
LN001815,8,2022-07-17,3271.73,3271.73,2022-07-17,0
LN003844,21,2024-04-20,6289.81,6289.81,2024-04-27,7
LN001502,18,2023-08-25,8718.48,8718.48,2023-08-25,0
LN002504,16,2023-09-10,7996.81,7996.81,2023-10-09,29
LN003221,2,2022-07-23,4439.24,4439.24,2022-07-23,0
LN004537,14,2023-02-04,3105.14,3105.14,2023-04-02,57
LN000327,6,2023-09-06,24181.23,24181.23,2023-09-06,0
LN004397,2,2022-03-05,9551.24,9551.24,2022-03-05,0
LN003180,2,2023-10-12,3668.89,3668.89,2023-10-17,5
LN004389,25,2023-10-14,7038.48,7038.48,2023-10-14,0
LN002914,22,2023-08-30,1871.08,1871.08,2023-08-30,0
LN000593,20,2024-07-04,5385.9,5385.9,2024-07-04,0
LN001808,4,2022-09-16,3178.24,3178.24,2022-09-16,0
LN004415,13,2023-11-27,3476.98,3476.98,2023-11-27,0
LN001695,5,2024-06-19,4132.64,4132.64,2024-06-19,0
LN003811,17,2023-08-12,2194.77,2194.77,2023-08-12,0
LN002619,9,2022-07-28,5063.48,5063.48,2022-07-28,0
LN002476,10,2024-06-13,13081.27,13081.27,2024-06-13,0
LN003182,18,2024-04-02,4166.61,4166.61,2024-04-02,0
LN000522,11,2022-03-25,4158.52,4158.52,2022-03-25,0
LN004002,2,2021-06-16,1831.28,1831.28,2021-06-16,0
LN003483,17,2023-08-16,1983.84,1983.84,2023-08-16,0
LN000657,30,2023-12-17,4621.85,4621.85,2023-12-30,13
LN003324,17,2024-03-26,4484.7,4484.7,2024-03-26,0
LN004313,8,2023-03-14,10767.28,10767.28,2023-03-14,0
LN000076,12,2024-04-18,8416.71,8416.71,2024-04-18,0
LN003139,25,2023-10-14,3336,3336,2023-10-14,0
LN003611,23,2023-03-20,4326.31,4326.31,2023-03-20,0
LN003986,6,2021-09-12,17393.92,17393.92,2021-09-12,0
LN000560,2,2023-06-12,14103.58,14103.58,2023-06-12,0
LN000342,12,2022-05-06,8161.54,8161.54,2022-08-23,109
LN003595,6,2023-09-11,2613.69,2613.69,2023-11-09,59
LN001800,24,2024-01-19,4435.66,4435.66,2024-02-21,33
LN000938,5,2024-02-12,3249.97,3249.97,2024-04-28,76
LN001621,4,2024-01-27,5571.01,5571.01,2024-01-27,0
LN001026,10,2022-08-16,2829.41,2829.41,2022-08-16,0
LN001821,13,2023-12-15,5243.38,5243.38,2023-12-15,0
LN001650,10,2022-03-23,3379.79,3379.79,2022-04-01,9
LN002341,17,2023-11-17,6840.82,6840.82,2023-11-17,0
LN004701,5,2023-09-11,1116.73,1116.73,2023-11-09,59
LN000622,16,2023-02-20,7985.52,7985.52,2023-02-20,0
LN001534,6,2023-03-01,7318.85,7318.85,2023-03-01,0
LN003933,17,2024-05-01,4045.26,4045.26,2024-05-01,0
LN003426,2,2024-01-27,2382.62,2382.62,2024-01-27,0
LN004754,13,2023-05-23,3214.67,3214.67,2023-05-23,0
LN002942,3,2023-02-04,7483.85,7483.85,2023-02-04,0
LN000557,2,2024-01-15,11440.62,11440.62,2024-01-15,0
LN001814,26,2024-01-04,5335.85,5335.85,2024-01-04,0
LN002850,10,2022-03-18,3301.96,3301.96,2022-03-18,0
LN001675,1,2022-02-04,3028.57,3028.57,2022-02-04,0
LN004108,28,2023-07-22,10657.98,10657.98,2023-07-22,0
LN001432,7,2023-11-12,2757.88,2757.88,2023-11-12,0
LN002201,11,2023-05-15,2111.47,2111.47,2023-05-15,0
LN001159,19,2024-06-29,3639.06,3639.06,2024-07-12,13
LN004499,23,2023-12-30,4523.24,4523.24,2023-12-30,0
LN004737,6,2024-07-03,3483.06,3483.06,2024-07-21,18
LN001601,14,2024-03-06,9619.16,9619.16,2024-03-21,15
LN003995,23,2022-12-27,12856.49,12856.49,2022-12-27,0
LN001234,13,2023-06-07,2176.92,2176.92,2023-06-11,4
LN004208,20,2023-04-11,6579.61,6579.61,2023-04-11,0
LN004260,6,2023-12-02,1554.81,1554.81,2023-12-02,0
LN003656,16,2023-08-21,5309.2,5309.2,2023-08-21,0
LN001812,23,2024-07-08,1089.85,1089.85,2024-07-08,0
LN002206,14,2022-12-04,6370.72,6370.72,2022-12-04,0
LN002834,3,2023-07-18,2721.14,2721.14,2023-07-28,10
LN003969,28,2023-07-16,3975.6,3975.6,2023-07-16,0
LN001505,11,2023-06-24,3580.63,3580.63,2023-06-24,0
LN000057,13,2023-09-19,3937.8,3937.8,2023-09-19,0
LN001150,1,2023-09-11,3329.2,3329.2,2023-09-11,0
LN003520,26,2024-07-11,8394.2,8394.2,2024-07-11,0
LN001235,10,2022-09-12,5391.25,5391.25,2022-09-12,0
LN004024,3,2023-02-28,2362.74,2362.74,2023-02-28,0
LN000507,22,2023-03-24,2480.33,2480.33,2023-03-24,0
LN001035,8,2022-12-09,4328.21,4328.21,2022-12-09,0
LN003721,16,2022-05-11,3926.26,3926.26,2022-05-11,0
LN004985,8,2022-09-25,5721.44,5721.44,2022-09-25,0
LN003430,4,2022-09-07,9134.12,9134.12,2022-09-07,0
LN003672,3,2024-04-19,9271.94,9271.94,2024-04-19,0
LN003044,14,2022-04-12,1751.72,1751.72,2022-04-12,0
LN001164,7,2023-11-10,7718.91,7718.91,2023-11-10,0
LN004571,7,2021-10-24,3771.01,3771.01,2021-10-29,5
LN003028,32,2023-09-17,1964.38,1964.38,2023-09-17,0
LN004993,10,2023-11-06,7757.7,7757.7,2023-11-06,0
LN002458,2,2023-11-18,2686.49,2686.49,2023-11-18,0
LN004039,1,2021-08-28,3829.04,3829.04,2021-08-28,0
LN002025,6,2022-12-29,7917.86,7917.86,2022-12-29,0
LN004987,24,2023-01-13,3215.34,3215.34,2023-01-13,0
LN000558,11,2023-07-26,5742.95,5742.95,2023-07-26,0
LN003090,13,2022-10-03,5078.37,5078.37,2022-10-18,15
LN000353,4,2023-06-05,8317.85,8317.85,2023-06-05,0
LN000948,31,2024-06-14,3311.71,3311.71,2024-06-14,0
LN002027,19,2023-09-28,2461.37,2461.37,2023-09-28,0
LN000748,8,2022-09-19,5191.51,5191.51,2022-09-19,0
LN003612,1,2023-08-18,3342.38,3342.38,2023-08-24,6
LN002170,13,2022-12-12,5922.05,5922.05,2022-12-12,0
LN001532,4,2023-11-02,7421.95,7421.95,2023-11-02,0
LN002918,4,2023-07-04,1926.2,1926.2,2023-07-04,0
LN002495,29,2024-02-12,3724.2,3724.2,2024-02-12,0
LN001231,25,2024-05-06,1883.08,1883.08,2024-05-06,0
LN000487,25,2024-06-05,1334.5,1252.08,2024-06-10,5
LN003674,2,2021-07-20,5017.9,5017.9,2021-09-07,49
LN000342,26,2023-06-30,8161.54,8161.54,2023-06-30,0
LN003754,10,2022-03-26,12899.17,12899.17,2022-03-26,0
LN003028,8,2021-09-27,1964.38,1964.38,2021-09-27,0
LN002402,20,2023-08-15,12665.64,12665.64,2023-08-21,6
LN004377,12,2024-03-04,3112.2,3112.2,2024-04-15,42
LN002056,29,2023-08-08,4604.32,4604.32,2023-08-08,0
LN003649,18,2023-09-07,2775.96,2775.96,2023-09-07,0
LN001463,24,2023-09-03,7607.71,7607.71,2023-09-03,0
LN004222,22,2023-05-24,11024.1,11024.1,2023-05-24,0
LN003922,22,2023-05-09,3166.14,3166.14,2023-05-09,0
LN001314,28,2024-06-08,5149.22,5149.22,2024-06-08,0
LN003018,7,2023-02-01,3431.3,3431.3,2023-02-01,0
LN000905,14,2023-01-31,4136.44,4136.44,2023-01-31,0
LN001327,32,2023-09-04,1993.1,1993.1,2023-09-04,0
LN000717,8,2023-05-14,3048.97,3048.97,2023-05-14,0
LN004191,9,2022-08-25,6777.14,6777.14,2022-08-25,0
LN001909,3,2024-04-08,3363.26,3363.26,2024-04-08,0
LN001557,2,2022-06-02,3723.72,3723.72,2022-06-02,0
LN000596,19,2022-10-16,1356.69,1356.69,2022-10-16,0
LN004812,9,2022-09-27,6225.54,6225.54,2022-09-27,0
LN004205,14,2023-07-26,1608.01,1608.01,2023-07-26,0
LN003899,2,2022-01-02,4828.39,4828.39,2022-02-01,30
LN000189,14,2023-07-07,4951.81,4951.81,2023-07-07,0
LN002405,11,2024-06-16,3076.44,3076.44,2024-06-16,0
LN004153,8,2023-05-17,6586.1,6586.1,2023-05-17,0
LN000292,14,2023-08-12,12774.14,12774.14,2023-08-12,0
LN000404,6,2022-10-14,8837.29,8837.29,2022-10-14,0
LN001488,16,2022-12-25,5289.33,5289.33,2022-12-25,0
LN001698,5,2023-07-19,5118.05,5118.05,2023-07-19,0
LN000773,8,2023-01-15,9583.06,9583.06,2023-01-15,0
LN001084,27,2023-07-19,2242.06,2242.06,2023-07-19,0
LN004956,1,2022-03-13,5909.41,5909.41,2022-03-13,0
LN002013,5,2023-04-01,2320.22,2320.22,2023-04-01,0
LN003525,1,2022-03-30,4880.44,4880.44,2022-03-30,0
LN004512,7,2024-02-06,3040.74,3040.74,2024-02-06,0
LN000356,7,2021-06-11,3239.37,3239.37,2021-11-06,148
LN004367,8,2023-03-02,7846.96,7846.96,2023-03-02,0
LN003271,7,2021-11-15,7384.45,7384.45,2021-11-15,0
LN001098,20,2024-05-15,3089.15,3089.15,2024-05-15,0
LN000699,22,2024-02-10,6045.51,6045.51,2024-10-02,235
LN001614,32,2024-06-15,6796.01,6796.01,2024-06-15,0
LN000685,4,2024-03-23,6118.66,6118.66,2024-03-23,0
LN000500,11,2022-09-15,3379.18,3379.18,2022-09-15,0
LN005000,23,2023-02-26,11356.68,11356.68,2023-02-26,0
LN004486,34,2024-01-30,3409,3409,2024-01-30,0
LN004429,19,2024-01-12,4245.85,4245.85,2024-03-09,57
LN004065,11,2024-01-04,5255.24,5255.24,2024-01-04,0
LN003007,8,2023-11-16,7778.57,7778.57,2023-11-16,0
LN003385,14,2022-03-14,4871.82,4871.82,2022-03-14,0
LN002694,8,2022-12-14,4843.27,4843.27,2022-12-14,0
LN003517,15,2022-11-22,4554.52,4554.52,2022-12-11,19
LN002946,31,2024-01-06,4808.95,4808.95,2024-01-06,0
LN001690,21,2023-04-29,7690.73,2619.31,2023-05-18,19
LN000735,12,2022-05-23,5376.94,5376.94,2022-05-23,0
LN000814,26,2023-09-07,6794.55,6794.55,2023-09-07,0
LN004959,16,2022-10-07,2236.59,2236.59,2022-12-09,63
LN001816,10,2023-03-13,1358.57,1358.57,2023-03-13,0
LN000881,14,2024-01-20,9174.12,9174.12,2024-01-20,0
LN003630,7,2024-07-04,7192.55,7192.55,2024-07-04,0
LN004710,22,2024-05-13,3482.15,3482.15,2024-05-13,0
LN000930,24,2023-07-30,4419.5,4419.5,2023-07-30,0
LN003613,9,2023-10-01,2915.86,2915.86,2023-10-01,0
LN001049,12,2022-03-06,11391.53,11391.53,2022-06-03,89
LN000035,10,2024-03-23,5128.71,5128.71,2024-03-23,0
LN003072,11,2021-12-15,1864.6,1864.6,2021-12-15,0
LN001394,2,2024-04-20,3887.51,3887.51,2024-04-20,0
LN000922,24,2023-12-28,7742.91,7742.91,2023-12-28,0
LN001205,2,2023-08-22,12071.83,12071.83,2023-08-22,0
LN003533,11,2023-11-20,4933.14,4933.14,2023-11-20,0
